collab:elemType,org:group,concept:name,collab:participant,time:timestamp,case:concept:name,msgInstanceId,msgType,collab:toParticipant,msgFlow,collab:fromParticipant,eventType
task,PartyC,Activity ZA,PartyC,2021-06-23 8:12:02,case_269,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 8:12:06,case_269,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 8:12:09,case_269,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 8:12:18,case_269,m5_285,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 8:12:22,case_269,m5_285,receive,,m5,PartyC,
task,PartyB,Activity FF,PartyB,2021-06-23 8:12:22,case_269,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 8:12:24,case_269,m2_281,send,PartyA,m2,,
task,PartyB,Activity DD,PartyB,2021-06-23 8:12:30,case_269,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 8:12:38,case_269,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 8:12:46,case_269,m2_281,receive,,m2,PartyB,
task,PartyB,Activity J,PartyB,2021-06-23 8:12:52,case_269,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 8:12:56,case_269,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 8:13:01,case_269,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 8:13:03,case_269,m3_282,send,PartyB,m3,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 8:13:07,case_269,m3_282,receive,,m3,PartyA,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 8:13:13,case_269,m1_283,receive,,m1,PartyB,
task,PartyB,Activity O,PartyB,2021-06-23 8:13:21,case_269,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 8:13:22,case_269,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 8:59:49,case_384,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:59:51,case_384,m4_407,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:59:54,case_384,m4_407,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 9:00:01,case_384,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 9:00:03,case_384,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:00:05,case_384,m1_406,send,PartyA,m1,,
task,PartyB,Activity G,PartyB,2021-06-23 9:00:09,case_384,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:00:14,case_384,m2_404,send,PartyA,m2,,
task,PartyB,Activity FF,PartyB,2021-06-23 9:00:22,case_384,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 9:00:27,case_384,m2_404,receive,,m2,PartyB,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:00:36,case_384,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 9:00:37,case_384,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:00:43,case_384,m3_405,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:00:48,case_384,m1_406,receive,,m1,PartyB,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:00:55,case_384,m5_408,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:01:00,case_384,m5_408,receive,,m5,PartyC,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:01:06,case_384,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 9:01:13,case_384,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 9:01:16,case_384,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 9:01:16,case_384,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:01:18,case_384,m3_405,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 9:01:20,case_384,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 9:01:24,case_384,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 6:54:58,case_94,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 6:54:59,case_94,m4_100,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 6:55:01,case_94,m4_100,receive,,m4,PartyB,start
task,PartyB,Activity BB,PartyB,2021-06-23 6:55:06,case_94,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 6:55:13,case_94,m1_99,send,PartyA,m1,,
task,PartyB,Activity G,PartyB,2021-06-23 6:55:23,case_94,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 6:55:25,case_94,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 6:55:25,case_94,m2_97,send,PartyA,m2,,
task,PartyB,Activity FF,PartyB,2021-06-23 6:55:35,case_94,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 6:55:45,case_94,m2_97,receive,,m2,PartyB,
task,PartyA,Activity B,PartyA,2021-06-23 6:55:54,case_94,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 6:56:04,case_94,m5_101,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 6:56:10,case_94,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 6:56:23,case_94,m3_98,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 6:56:31,case_94,m1_99,receive,,m1,PartyB,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 6:56:36,case_94,m5_101,receive,,m5,PartyC,
task,PartyC,Activity BZ,PartyC,2021-06-23 6:56:45,case_94,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 6:56:47,case_94,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 6:56:53,case_94,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 6:56:56,case_94,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 6:56:58,case_94,m3_98,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 6:57:00,case_94,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 6:57:01,case_94,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 8:38:55,case_334,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:39:01,case_334,m4_353,send,PartyC,m4,,
task,PartyA,Activity C,PartyA,2021-06-23 8:39:03,case_334,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:39:08,case_334,m4_353,receive,,m4,PartyB,start
task,PartyB,Activity BB,PartyB,2021-06-23 8:39:12,case_334,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 8:39:14,case_334,m1_352,send,PartyA,m1,,
task,PartyC,Activity ZA,PartyC,2021-06-23 8:39:32,case_334,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 8:39:33,case_334,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 8:39:37,case_334,m2_354,send,,m2,,
task,PartyA,Activity B,PartyA,2021-06-23 8:39:44,case_334,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 8:39:45,case_334,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 8:39:53,case_334,m5_355,send,PartyB,m5,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 8:39:59,case_334,m3_351,send,PartyB,m3,,
task,PartyC,Activity CZ,PartyC,2021-06-23 8:40:04,case_334,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 8:40:17,case_334,m1_352,receive,,m1,PartyB,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 8:40:27,case_334,m5_355,receive,,m5,PartyC,
task,PartyC,Activity BZ,PartyC,2021-06-23 8:40:33,case_334,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 8:40:33,case_334,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 8:40:37,case_334,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 8:40:40,case_334,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 8:40:45,case_334,m3_351,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 8:40:47,case_334,M7_356,send,PartyD,M7,,
task,PartyB,Activity L,PartyB,2021-06-23 8:40:59,case_334,,,,,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 8:41:04,case_334,M7_356,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 8:41:08,case_334,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 6:26:11,case_24,,,,,,
task,PartyA,Activity C,PartyA,2021-06-23 6:26:20,case_24,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 6:26:28,case_24,m4_23,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 6:26:40,case_24,m4_23,receive,,m4,PartyB,start
task,PartyA,Activity B,PartyA,2021-06-23 6:26:47,case_24,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 6:26:54,case_24,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 6:27:07,case_24,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 6:27:10,case_24,m3_21,send,PartyB,m3,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 6:27:18,case_24,m1_22,send,PartyA,m1,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 6:27:22,case_24,m1_22,receive,,m1,PartyB,
task,PartyC,Activity CZ,PartyC,2021-06-23 6:27:27,case_24,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 6:27:34,case_24,m5_25,send,PartyB,m5,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 6:27:36,case_24,m2_24,send,,m2,,
task,PartyB,Activity G,PartyB,2021-06-23 6:27:39,case_24,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 6:27:39,case_24,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 6:27:48,case_24,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 6:27:52,case_24,m5_25,receive,,m5,PartyC,
task,PartyB,Activity DD,PartyB,2021-06-23 6:27:57,case_24,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 6:27:57,case_24,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 6:28:00,case_24,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 6:28:03,case_24,m3_21,receive,,m3,PartyA,
task,PartyB,Activity N,PartyB,2021-06-23 6:28:08,case_24,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 6:28:09,case_24,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:47:01,case_214,m4_225,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:47:02,case_214,m4_225,receive,,m4,PartyB,start
task,PartyB,Activity BB,PartyB,2021-06-23 7:47:14,case_214,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 7:47:23,case_214,,,,,,
task,PartyA,Activity C,PartyA,2021-06-23 7:47:37,case_214,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 7:47:43,case_214,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:47:54,case_214,m5_227,send,PartyB,m5,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:47:59,case_214,m1_224,send,PartyA,m1,,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:48:03,case_214,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 7:48:12,case_214,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:48:17,case_214,m2_226,send,,m2,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:48:30,case_214,m5_227,receive,,m5,PartyC,
task,PartyB,Activity FF,PartyB,2021-06-23 7:48:35,case_214,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 7:48:47,case_214,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:48:50,case_214,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 7:49:06,case_214,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 7:49:12,case_214,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:49:21,case_214,m3_223,send,PartyB,m3,,
task,PartyB,Activity J,PartyB,2021-06-23 7:49:24,case_214,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:49:30,case_214,m3_223,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 7:49:33,case_214,M7_228,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 7:49:41,case_214,M7_228,receive,,M7,PartyB,start
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:49:46,case_214,m1_224,receive,,m1,PartyB,
task,PartyB,Activity L,PartyB,2021-06-23 7:49:59,case_214,,,,,,
task,PartyD,Activity ZAZ,PartyD,2021-06-23 7:50:03,case_214,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:19:51,case_149,m4_157,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:20:04,case_149,m4_157,receive,,m4,PartyB,start
task,PartyB,Activity BB,PartyB,2021-06-23 7:20:07,case_149,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 7:20:18,case_149,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 7:20:30,case_149,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:20:37,case_149,m5_158,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:20:42,case_149,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:20:47,case_149,m1_156,send,PartyA,m1,,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:21:00,case_149,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 7:21:07,case_149,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:21:08,case_149,m5_158,receive,,m5,PartyC,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:21:08,case_149,m2_154,send,PartyA,m2,,
task,PartyB,Activity G,PartyB,2021-06-23 7:21:11,case_149,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 7:21:17,case_149,m2_154,receive,,m2,PartyB,
task,PartyB,Activity DD,PartyB,2021-06-23 7:21:18,case_149,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 7:21:20,case_149,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 7:21:28,case_149,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 7:21:34,case_149,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:21:38,case_149,m3_155,send,PartyB,m3,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:21:42,case_149,m3_155,receive,,m3,PartyA,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:21:53,case_149,m1_156,receive,,m1,PartyB,
task,PartyB,Activity O,PartyB,2021-06-23 7:21:54,case_149,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 7:22:01,case_149,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:53:31,case_369,m4_390,send,PartyC,m4,,
task,PartyA,Activity A,PartyA,2021-06-23 8:53:34,case_369,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 8:53:43,case_369,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 8:53:45,case_369,m1_389,send,PartyA,m1,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:53:55,case_369,m4_390,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 8:53:57,case_369,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 8:54:06,case_369,m5_391,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 8:54:07,case_369,m5_391,receive,,m5,PartyC,
task,PartyC,Activity CZ,PartyC,2021-06-23 8:54:17,case_369,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 8:54:19,case_369,m2_387,send,PartyA,m2,,
task,PartyB,Activity G,PartyB,2021-06-23 8:54:21,case_369,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 8:54:29,case_369,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 8:54:35,case_369,m2_387,receive,,m2,PartyB,
task,PartyB,Activity DD,PartyB,2021-06-23 8:54:35,case_369,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 8:54:40,case_369,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 8:54:48,case_369,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 8:54:53,case_369,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 8:55:02,case_369,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 8:55:07,case_369,m3_388,send,PartyB,m3,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 8:55:13,case_369,m3_388,receive,,m3,PartyA,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 8:55:19,case_369,m1_389,receive,,m1,PartyB,
SendTask,PartyB,Activity M,PartyB,2021-06-23 8:55:29,case_369,M7_392,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 8:55:33,case_369,M7_392,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 8:55:36,case_369,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 8:55:37,case_369,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 7:11:23,case_129,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:11:28,case_129,m4_135,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:11:34,case_129,m4_135,receive,,m4,PartyB,start
task,PartyB,Activity BB,PartyB,2021-06-23 7:11:34,case_129,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 7:11:46,case_129,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:11:49,case_129,m1_134,send,PartyA,m1,,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:11:56,case_129,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:11:57,case_129,m2_132,send,PartyA,m2,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:12:01,case_129,m5_136,send,PartyB,m5,,
task,PartyB,Activity G,PartyB,2021-06-23 7:12:05,case_129,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 7:12:19,case_129,m2_132,receive,,m2,PartyB,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:12:26,case_129,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 7:12:35,case_129,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:12:41,case_129,m3_133,send,PartyB,m3,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:12:50,case_129,m5_136,receive,,m5,PartyC,
task,PartyB,Activity FF,PartyB,2021-06-23 7:12:55,case_129,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 7:13:04,case_129,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 7:13:12,case_129,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:13:18,case_129,m1_134,receive,,m1,PartyB,
task,PartyB,Activity J,PartyB,2021-06-23 7:13:22,case_129,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:13:29,case_129,m3_133,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 7:13:34,case_129,M7_137,send,PartyD,M7,,
task,PartyB,Activity L,PartyB,2021-06-23 7:13:38,case_129,,,,,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 7:13:42,case_129,M7_137,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 7:13:43,case_129,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 8:06:05,case_254,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:06:11,case_254,m4_267,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:06:21,case_254,m4_267,receive,,m4,PartyB,start
task,PartyA,Activity C,PartyA,2021-06-23 8:06:26,case_254,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 8:06:32,case_254,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 8:06:40,case_254,m1_266,send,PartyA,m1,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 8:06:52,case_254,m2_268,send,,m2,,
task,PartyA,Activity B,PartyA,2021-06-23 8:07:00,case_254,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 8:07:06,case_254,m3_265,send,PartyB,m3,,
task,PartyC,Activity ZA,PartyC,2021-06-23 8:07:18,case_254,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 8:07:22,case_254,m1_266,receive,,m1,PartyB,
task,PartyB,Activity FF,PartyB,2021-06-23 8:07:22,case_254,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 8:07:24,case_254,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 8:07:25,case_254,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 8:07:27,case_254,m5_269,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 8:07:30,case_254,m5_269,receive,,m5,PartyC,
task,PartyC,Activity BZ,PartyC,2021-06-23 8:07:32,case_254,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 8:07:36,case_254,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 8:07:39,case_254,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 8:07:40,case_254,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 8:07:41,case_254,m3_265,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 8:07:43,case_254,M7_270,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 8:07:50,case_254,M7_270,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 8:07:53,case_254,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 8:08:01,case_254,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 9:26:18,case_449,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 9:26:21,case_449,m4_475,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 9:26:22,case_449,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 9:26:29,case_449,m4_475,receive,,m4,PartyB,start
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:26:30,case_449,m1_474,send,PartyA,m1,,
task,PartyC,Activity ZA,PartyC,2021-06-23 9:26:37,case_449,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:26:47,case_449,m5_476,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:26:50,case_449,m5_476,receive,,m5,PartyC,
task,PartyB,Activity G,PartyB,2021-06-23 9:26:53,case_449,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:26:59,case_449,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:27:06,case_449,m2_472,send,PartyA,m2,,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:27:17,case_449,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 9:27:25,case_449,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 9:27:36,case_449,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 9:27:44,case_449,m2_472,receive,,m2,PartyB,
task,PartyA,Activity B,PartyA,2021-06-23 9:27:47,case_449,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 9:27:48,case_449,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:27:57,case_449,m3_473,send,PartyB,m3,,
task,PartyB,Activity J,PartyB,2021-06-23 9:27:58,case_449,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:28:04,case_449,m1_474,receive,,m1,PartyB,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:28:08,case_449,m3_473,receive,,m3,PartyA,
task,PartyB,Activity N,PartyB,2021-06-23 9:28:12,case_449,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 9:28:13,case_449,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 9:44:55,case_494,m4_522,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 9:44:56,case_494,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:45:01,case_494,m1_521,send,PartyA,m1,,
task,PartyA,Activity A,PartyA,2021-06-23 9:45:06,case_494,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:45:22,case_494,m2_519,send,PartyA,m2,,
task,PartyB,Activity FF,PartyB,2021-06-23 9:45:26,case_494,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 9:45:37,case_494,m4_522,receive,,m4,PartyB,start
task,PartyB,Activity G,PartyB,2021-06-23 9:45:40,case_494,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 9:45:52,case_494,m2_519,receive,,m2,PartyB,
task,PartyC,Activity ZA,PartyC,2021-06-23 9:45:59,case_494,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 9:46:04,case_494,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:46:09,case_494,m3_520,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:46:09,case_494,m1_521,receive,,m1,PartyB,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:46:13,case_494,m5_523,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:46:20,case_494,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:46:28,case_494,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:46:31,case_494,m5_523,receive,,m5,PartyC,
task,PartyB,Activity DD,PartyB,2021-06-23 9:46:33,case_494,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 9:46:33,case_494,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 9:46:35,case_494,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:46:36,case_494,m3_520,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 9:46:39,case_494,M7_524,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 9:46:44,case_494,M7_524,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 9:46:46,case_494,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 9:46:47,case_494,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:17:03,case_284,m4_299,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:17:08,case_284,m4_299,receive,,m4,PartyB,start
task,PartyB,Activity BB,PartyB,2021-06-23 8:17:11,case_284,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 8:17:19,case_284,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 8:17:24,case_284,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 8:17:28,case_284,m1_298,send,PartyA,m1,,
task,PartyC,Activity CZ,PartyC,2021-06-23 8:17:29,case_284,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 8:17:38,case_284,m5_300,send,PartyB,m5,,
task,PartyC,Activity BZ,PartyC,2021-06-23 8:17:43,case_284,,,,,,
